,year,demographic_A,demographic_B,question,p-value
7440,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Full time employee",How often in country's elections: Election officials are fair,2.0151880900000002e-25
7441,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Full time employee",Confidence: The Political Parties,0.0022445860000000002
7442,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Full time employee",Future changes: greater respect for authority,1e-10
7443,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Full time employee",Respondent immigrant / born in country ,0.0
7444,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Full time employee",Trust: Your neighborhood (B),3.133416349e-87
7445,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Full time employee",Confidence: The Government,3.9360000000000003e-07
7446,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Full time employee",Political action: attending lawful/peaceful demonstrations,2.8000000000000003e-09
7447,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Full time employee",Believe in: hell,6.8842e-06
7448,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Full time employee",Believe in: heaven,0.0006968556
7449,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Full time employee",Important in life: Religion,8.389594784999999e-60
7450,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Full time employee",Institution of occupation,5.8013592709999995e-186
7451,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Full time employee",How often in country's elections: Journalists provide fair coverage of elections,0.0036167430000000004
7452,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Full time employee","Member: Belong to education, arts, music or cultural activities",0.0001181591
7453,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Full time employee",Highest educational level attained - Respondent´s Father:  ISCED‐code one digit,2.0064215110000002e-115
7454,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Full time employee",Neighbours: Heavy drinkers,0.0008866914
7455,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Highest educational level attained - Respondent´s Mother:  ISCED‐code one digit,5.193455567e-22
7456,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Employment status Spouse/partner,0.0
7457,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee","Jobs scarce: Men should have more right to a job than women
(5-point scale)",0.0
7458,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Confidence: Armed Forces,0.0
7459,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",How proud of nationality,1.2386170060000003e-17
7460,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Justifiable: Claiming government benefits to which you are not entitled,2e-10
7461,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Believe in: life after death,2.6380591070000003e-27
7462,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Justifiable: Divorce,6.745622697e-27
7463,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Duty towards society to have children,2.470339343e-38
7464,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Important child qualities: thrift saving money and things,8.220370615000001e-22
7465,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Believe in: God,2.92812e-05
7466,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Important child qualities: imagination,6.167307748999999e-40
7467,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Protecting environment vs. Economic growth,0.0
7468,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Highest educational level attained - Respondent: ISCED‐code one digit,4.8e-09
7469,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Justifiable: Homosexuality,4.802757614e-92
7470,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Political system: Having experts make decisions,5.9734e-05
7471,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Aims of country: second choice,0.00012012870000000001
7472,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Citizen of country,4.444188296e-26
7473,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Political system: Having a democratic political system,0.0020212677
7474,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Marital status,1.09892e-05
7475,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Work should come first even if it means less spare time,1.7042795079999997e-39
7476,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Men make better business executives than women do,8.750000000000001e-07
7477,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Satisfaction with the political system,4.57e-08
7478,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Vote in elections: local level,8.621884379000002e-61
7479,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Willingness to fight for country,0.00021790780000000001
7480,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee","Member:  Self-help group, mutual aid group",0.0004757245
7481,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee","How close you feel: Your village, town or city",0.0
7482,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Important child qualities: good manners,0.0024937080000000003
7483,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Evaluate the impact of immigrants on the development of [your country],2e-10
7484,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Most people can be trusted,4.719659044e-23
7485,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Interest in politics,3.16e-08
7486,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Scale of incomes (WVS7),4.3507700000000004e-05
7487,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Confidence: Churches,0.0
7488,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",How important is God in your life,6.520000000000001e-07
7489,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Feeling of happiness,5.258657897e-25
7490,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Important child qualities: obedience,1.7951e-06
7491,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Highest educational level attained - Respondent´s Spouse:  ISCED‐code one digit,0.0012080598
7492,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Important in life: Politics,0.0001253699
7493,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Justifiable: Euthanasia,9.806199018000002e-19
7494,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Neighbours: People of a different race,5.055177782000001e-30
7495,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",State of health (subjective),4.328377589e-65
7496,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Future changes: less importance placed on work,1.5380410589999998e-44
7497,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Sex,1.167665282e-41
7498,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Member: Belong to labour unions,7.98075679e-54
7499,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Justifiable: Suicide,5.895525448999999e-20
7500,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Justifiable: Avoiding a fare on public transport,8.04882237e-20
7501,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Pre-school child suffers with working mother,1.9752900000000002e-05
7502,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Age recoded (6 intervals),1.8261062350000003e-301
7503,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Member: Belong to sports or recreation,1.056039784e-53
7504,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Justifiable: Having casual sex,8.529440932e-74
7505,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Aims of country: first choice,0.0001638581
7506,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee",Important child qualities: hard work,1.0419933740000001e-30
7507,2017,"No, no paid employment: Retired/pensioned","Yes, has paid employment: Part time employee","How close do you feel: to your county, region, district ",6.156e-07
